Doctor,Doctor_ID
Samuel Hebert,DC58BD3
Ryan Garcia,DBFD25D
Kelli Gutierrez,D605533
Kenneth Watson,DE25B05
Jo Donaldson,DC3DA0F
Ronald Patrick,D9F706B
Lonnie Patton,D27F3A9
Gabrielle Hendrix,D16C7C8
Brandy Parsons,D00BD2F
Anthony Norris,D22F1DC
Kristina Mendez Md,DE59DE3
Justin Clark,DF11DAB
Charles Schmidt,DAC2E23
Johnny Alvarado,D7A88D5
Patricia Kidd,D76A005
Christopher Fleming,DC55E7F
Robert Higgins,D489E1C
Adrian Powell,D635C2D
Alexander Rivera,DE21251
Pam Johnson,D36BE5B
Tracy Howard,D786F7C
Matthew Taylor,DC22FCF
Sharon Harding,DBF0AED
Kristine Browning,DCA0E1C
Timothy Kim,D28EB57
Joshua Ross,D070306
Linda Adams,DFA96F9
Richard Andrews,DBC254D
Julie Warren,DADD7E3
Angela Mathis,DA17D7E
Beth Williams,D9F0582
Alejandra Williams,D1E853E
Jennifer Mitchell,D303B6F
Bradley Hunter,D746FF1
Todd Houston,DB26C5D
Debra Carpenter,DF230C0
Amanda Johnson,DA88543
Joseph Flores,D708812
Kyle Gray,DD72806
Sarah Jackson,DDDC8A2
Alyssa Cox,D2AA72B
Angela Johnson,D4E9C62
Debbie Browning,D85FE3D
Brandy Nichols,D6F2697
Jennifer Roach,DE2C031
Kenneth Beltran,D413F39
Elizabeth Freeman,DE4FA04
Elizabeth Campbell,DBBF2FF
Larry Collier,D8B40A0
Lisa Howell,D36D8FD
Ellen Bailey,D7D3395
Kimberly Gregory,DC86315
Timothy Williams,D0B1240
Crystal Thompson,DCEDD56
John Bryant,D6FB121
Robert Brewer,D5BDC9B
Andrea Bentley,DC701AE
Craig Allen,D06E64D
Shannon Hicks,D3B5002
Toni Russell,DCCCDE2
Anita Ortega,DFB984A
Anthony Lopez,DB08F71
Timothy Johnson,D87A917
Erica Gallagher,DAB4CD8
Megan Zimmerman,D1D3F75
Kyle Nelson,D14969E
Thomas Cross,D6A04D7
Stephanie Howard,DA6B7F5
Dr. Alex Clark,D002E56
Joseph Powers,DB90489
Kevin Mack,D647BCB
Savannah Mahoney,D1861FF
Taylor Juarez,DD6ACFD
Stephanie Thompson,D50ED97
Christopher Ross,DCDE91A
Cassandra Howe,D5C896C
Hannah Garcia,D880E90
Raymond Mercer,D22BAA0
Wendy Morgan,DC6D368
Cynthia Sanders,D364641
Michael Munoz,DCBF846
Frederick Smith,D5B3A0E
Ricky King,DBAC90F
Richard Fox,D7CAD46
Alexander Preston,D0491BA
Stacey Weaver,DBAB449
Cole Harris,D84D5B1
Kimberly Martinez,D24864C
Daniel Calhoun,DE7A0D9
Zachary Lopez,DF1D628
Dwayne Bradley,DE6A657
Francisco Gray,D971900
Shane Mcintosh,DC73BBC
Katherine Taylor,DA60D4B
Laura Shaw,D06ECA1
Susan Wheeler,DBE5257
Tim Rodriguez,DB83612
Stephanie Lamb,D844F2A
Frank Bell,DD15FF1
Sherry Parker,D36B543
Mr. Joseph Smith,DFBC408
Abigail Flores,DEEB982
Maria Hernandez,DDA8815
Tonya Potter,D8C7470
Joshua Meyer,D33157D
Stacy Bender,D1456D8
John Moore,D1E6B02
Michael Craig,DE19266
Christine Wood,DBEBBAF
Melissa White,D48FE9D
David Obrien,D556124
Matthew Clark,D8F1283
Michele Alvarez,D0038AE
Patrick Ross,D99346B
Maureen Jones,DA28F29
Eric Beard,DD40DBB
Colleen Lawrence,DBA0638
Stefanie Howard,D0A4C8A
Mark Wallace,DF9105A
Nichole Washington,D504E87
Gabrielle Brown,DE1D7A3
Sean Ortiz,DD4E3D6
Jacqueline Monroe,D6FC0DC
Nicole Manning,D076CE5
Donna Callahan,D0694B9
Ashley Warner,D0BB249
Noah Schultz,DD084E1
Cassandra Martinez,DD8D8CC
Robert Gomez,D5150FC
Adam Torres,D515585
Dawn Mcintosh,DD6AE7F
Cody Shaw,DA619A8
Ryan Mclean,DB1C041
Mr. Evan Long Phd,D698265
Dr. William Santiago,DE5BF2B
Kimberly Conner,D424F4F
Kenneth Glass,D83419F
Preston Werner,D2944BB
Robin Davis,DB587BF
Alexandra Kim,D5F4377
David Moore,D56B992
John Barker,DC861FB
Taylor Dillon,D5BF27E
Michael Preston,DE246E0
Mark Brown,D49E096
Alyssa Tapia,D271DC1
Justin Carey,DDB85CA
Kevin Chan,D7A60A3
Gregory Braun,D4406D8
Todd Evans,D24DC57
Donald Hebert,D83D4F5
Erik Santos,DD3F1B8
Diana Lee,D430A66
Cory Mitchell,D8A779D
Michelle Moses,D09A602
Jennifer Herman,D806291
Danielle Jennings,D0BC642
Matthew Calhoun,DDA1DD7
Marcus Green,DD3CE79
Kelly Warren,D34D85D
Jennifer Smith,D223E69
Shelia Burns,D97BD16
Gina Jackson,DD3DEDC
Jason Jackson,DFCE1D6
Steven Burgess,DF6CBFE
Kenneth Simmons,DAC7447
Melinda Valencia,DEC638E
Anita Ramos,D7B4EF1
Brian Wright,D4F7775
Alvin Guzman,D2E8BED
Ricky Nguyen,DF164F8
Nicole Weaver,DFC325B
John Whitney,D1574EB
Emma Yang,D42BD37
Sierra Kerr,D480CE6
James Austin,D0D8AF2
Jennifer Snyder,DF83E24
Casey Baker,DFB7E42
Joshua Vargas,D7B459D
Calvin Evans,DC8A878
Olivia Morales,DFC1C4B
Jessica Leblanc,D05CC7F
Kimberly Vargas,D16DAEF
Lucas Woods,DE16D4B
Samantha Contreras,DD6A0C8
Ashley Steele,DEDE91F
Richard Stokes,D064B3B
Paula Herrera,D6A1877
Donald Nguyen,D553AC3
Jonathon Galvan,D146A4B
Joan Mccarty,DE24A10
Jason Stokes,D13B3D5
Ronald Stafford,D0BE1B6
Rebecca Davis,D5B8359
Kathleen Wheeler,D3B8F38
Clifford Wilson,DC0DA12
Ryan Patterson,D46114E
Kathryn Wong,DB6B6D0
Amy Perry,D5ABCAF
Joe Hicks,D230E2A
Aaron Johnson,D1575E5
Margaret Massey,D61B209
Pamela Miller,D366BE2
Christopher King,DA80059
Debbie Peters,D9CEF0B
William Paul,D0BB2A9
Dustin Russell,D923A26
Mr. Jimmy Gonzales,D8CAF4A
Nicole Johnson,DB0775A
Michael Mcdaniel,DF606F6
John Dixon,DF4D14E
James Murphy,DF2A3E9
Jason Hernandez,D6F605A
Lisa Thompson,D33D9CF
Tanya Gutierrez,D8AE414
Christopher Stevens,DEB1557
Anne Alvarez,D9CC547
Sonya Fletcher,DBE985A
Donald Maynard,D2D321F
Jessica Byrd,D56AD19
George Thompson,D54F484
Lisa Small,DAC42EC
Tonya Dodson,DD99596
William Scott,D193AA3
Robert Evans,DE4E8E3
Francis Stout,DA6C429
Jasmine Jimenez,DB918DF
Robert Martinez,D47A093
Nathaniel Williams,D7E72C6
Michelle Shepard,D78417C
Andrea Mitchell,DF2A62D
Marie Glass,D0B9AFD
Ryan Fisher,D403747
Heather Petty,D641522
Nicole Stevenson,DD8E449
Monica Costa,DCCC37E
Joseph Copeland,D26A717
Daniel Mayer,D8E2E48
Christian Allen,D886591
Amy Gonzales,DE22D20
Tracy Sandoval,D854300
Daniel James,D7D441C
Kerry Johnson,D5C757F
Brian Strong,D346278
Christopher Barnes,DB18FF6
Adam Gray,D74D1AA
Michael Thomas,D60B7C2
Reginald Williams,D294273
Ryan Tran,D490FC1
Lauren Hines,DCF6409
Jerry Farley,D9FDBBA
Cameron Smith,D9DC9BE
Kelly Spencer,DF63CC0
Michael Russell,DF20B9E
Stephen Davis,D5F183A
Joseph Lee,D345538
Krista Hess,DBD040D
Eddie Williams,D449C9D
Ellen Brown,D43D62E
Stefanie Martinez,D3EE658
Lauren Stevens,D7FF12E
Jacob Soto,DF1E75D
Lisa Carrillo,D3ACC24
Heather Santiago,D839FF7
Janet Holt,DD62D86
Danielle Turner,D182DAA
Amanda Grant,D91404F
Jeffrey Wilkinson,D8384DC
Dr. Michael Peters,DFE8DAB
Christopher Griffin,DACCF31
Daniel Lucero,D5C0E88
Eileen Sanchez,D3F7727
Mitchell Kerr,D1E8A77
Amanda Simmons,D479E93
Thomas Jenkins,D5394D1
David Chan,DE41ADD
Bruce Moss,D9FF210
Jamie Williamson,D629540
Crystal Schwartz,D832B0F
Sarah Stafford,D722427
Anthony Atkins,D47908C
Brenda Clements,D84C2C6
Tammy Walker,D64B0CE
Brian Hicks Iii,D1AF2FC
Monica Richardson,DC2AE88
Melissa Tyler,DA2D6F1
Jessica Hoffman Phd,DE4040B
Elizabeth Smith,D475AAF
Heidi Miller,DBEF40C
Crystal Cortez,D54826B
Anthony Sanchez,D1D792B
Anna Crane,D8F7401
Mark Adams,D6D1B2E
Daniel Molina,D1DA422
Andrea Roach,DF0E1B9
Damon Hayes,D940548
Vincent Bell,DA88864
Nicholas Obrien,D00CFEE
Elijah Potts,DDD445D
Christina Webb,DC4EE71
Donna Dunn,DFCADE6
Sarah Davis,D905E07
Patty Day,D92E93E
Christopher Prince,DE9BA3F
Glenda Jones,D1C46E6
Raymond Watson,DFA0216
Dawn Herman,D81C30C
Mr. Matthew Luna,D6F1876
Derek Cruz,D11AEC8
Daniel Padilla,DD142DB
Sydney Garcia,DAE517C
Alexander Mcintosh,D7CA123
Alexandria Harris,D595BFE
Jacob Cabrera,DAB7BE4
Christopher Patel,D447816
Matthew Brown,D95A30B
Alex Davis,DF439F9
Megan Cohen,D862CE1
Victoria Horton,DE2B1FC
Joshua Graham,DB1E317
Joseph Johnson,D19A2F7
David Lee,D972735
Wesley Mclaughlin,DA4F839
Jenna Thomas,DC276A5
Angela Clayton,DE9E1C3
Jose Wiggins,D338582
Lisa Hart,D99476E
Jay Wagner,D2FADD3
Justin Joyce,D8124AF
Nicole Craig,D2005C0
Taylor Gregory,D649D82
Mark Potts,D55AC05
Raven Turner,D7F9DA7
Jeremy Johnson,D48CF41
Lisa Adams,DE7738B
Paul Hale,DB7D7DC
Laura Morrow,D313475
Angela Brown,DE8DB87
Amber Martinez,D900A29
George Gilbert,DC31215
Amy Murillo,D61008F
Richard Martin,D4C2284
Nicole Cunningham,D5735EC
Michael Owens,DDE89CD
Sharon Jones,DA3E3D5
Christopher Burke,D1C5499
Brianna Powers,D31B1F2
Mr. Brendan Young,DE7F59A
Pedro Stewart,D2FA354
Shelley Miller,DB8CD17
Christopher Harris,D76DD74
Kenneth Brown,D73E67C
Travis Johnson,D8961D0
Michael Mcdowell,DD87118
Kathy Murray,DD108F9
Alexander Williams,D466D8F
Rachel Duran,DA6692C
Alexandra Howard,D3A0D13
Denise Rivera,D102728
Matthew Lopez,D9CFB52
Jason Williams,D5AF716
Thomas Schwartz,D62C4BD
Thomas Newton,D600473
Pamela Harris,D97188F
Sherri Hill,D605451
Joseph Cole,D959048
Michelle Wheeler,D9C78E3
Amy Kennedy,DB2AD89
Dustin Mcdaniel,DAABA58
Angela Melton,D9E2B25
Kathleen Davis,D0795AA
Jennifer Bennett,D4925FF
John Bush,D8901A6
Sheila Schwartz,D496372
Mrs. Stephanie Miller,D269FAC
Mike Carter,DFD9C90
Eric Haynes,D78398A
Victoria Cox,DF76ABD
Kimberly Bernard,D5BD64C
Bob Vega,D517E8B
Ryan Porter,D73D67D
Deborah Mccarthy,DC644E4
Gail Armstrong,D7FA464
Angela Massey,D60EEBE
Ana Thomas,D3A9845
Ian Davenport,DBF3DF9
Michelle Clark,D0E85DB
James Chen,DE591CF
Vanessa Mclaughlin,DFFD2D8
Allen Mcintosh,D6946D5
Briana Pittman,DA53C1C
Ronald Crawford,D96D65D
David Taylor,DEAABB0
Brandon Crawford,D33AC2C
Jordan Martinez,DC3519E
Sara Simmons,DE48426
Timothy Guerra,D902799
Sara Thomas,DB464D4
Brian Holmes,D7990D3
Robert Wyatt,D492EA7
Jacob Deleon,D19C6A8
Craig Hunt,D15862F
Wanda Sanchez,DB30F13
Scott Kennedy,D26A50B
Cynthia Sexton,D82159A
Julian Hernandez,DF82330
Robin Schwartz,D3EA1DD
Luis Franklin,D9EFDB2
Alejandro Pearson,D222A8B
Mary Jackson,DD92638
Samantha Eaton,DDEA7B9
Brian Hobbs,D1D8261
Chris May,DA65405
Mary Richardson,D950BE5
Karen Oconnor,D2625EA
Tasha Meyer,DAD9EA7
Jose Smith,D3831EF
Janet Elliott,DDC43AB
Paul Harding,DA74043
Mr. Zachary Williams,DAA2649
Troy Williams,D5D6377
Dennis Cabrera,D5AACE0
Cassidy Thompson,D7FB950
Michelle Perez,D61A2F2
Joy Lewis,DAB0949
Candice Cardenas,D23F846
Melanie Cook,D09D4B2
Theodore Ramos,DF5E544
Rodney Hall,DFCCEB0
Sonya Miller,DBCA1CB
Victoria Lara,D96B12F
Kelly Watson,DB17C2B
Kari Ramos,DCB68C2
Sydney Robbins,D90449D
Bobby Becker,D1E9566
Daniel Watkins,DB10078
Karen Ramirez,DF3D04A
Craig Cooper,DFF661D
Erin Oconnell,D19F32A
Carlos Jennings,D3441D8
Kimberly Freeman,DEE539E
Mrs. Lisa Lucas Dvm,D18B4CE
Rachel Wallace,D729E42
Laura Washington,D61CE25
Jamie Bright,DA3479D
Paul Chen,D5BC6AC
Susan Clark,D54C824
Cheryl Maxwell,DA01585
Thomas Harding,D354F2B
Jessica Lawrence,D955922
Jose Strickland,DC819D1
Lee Richard,D80889D
Margaret Booker,D83A63E
Jimmy Savage,D37791A
Heather Fuller,DB6F824
Debra Everett,D02A77E
Walter Jacobs,DB93B5A
Breanna Simmons,D87875E
Matthew Harrison,D7F0935
Emily Molina,DA4845F
Pamela Williams,D52B05A
Angela Garcia,D9E9767
Amy Nguyen,D410ACF
Kim Dean,DFC7278
Curtis Hopkins,D07E3FE
Tara Robinson Dds,D3B6296
Kevin Green,DD20B99
Dr. Jennifer Weeks,DA56EF9
Joy Rojas,D09442C
Leslie Cook,D87DD6B
Ashley Petersen,DF17BE2
Daniel Barnes,DC1F916
Tara Smith,D98CF0A
Jennifer Taylor,D611588
Martin Arnold,D154FC4
Kerri Wright,DEE53FC
Jonathan Fields,D89DCBE
David Hayes,D4D42E9
Juan Andrews,D77B974
Clifford Fuller,DA94F8D
Kimberly Anderson,D9D5119
Nicholas Fuller,D0AE05B
Ryan Hall,DD95D3D
Keith Bates,D560647
Brenda Ramsey,DCA1AEA
Emma Kramer,D8AF347
Adrienne Rodriguez,DD534EC
Maurice Cox,DDB3F2E
Aaron Manning,D97C849
Donna Jones,D2B6A1C
Charles Daniel,DBED3EA
Christian Arnold,D8BF032
Christopher Zuniga,D6D01C0
Jeffrey Carr,DC8D14B
Sean White,DDD90A3
Kurt Scott,D38FF94
Robert Johnson,DC17A20
Zachary Crawford,D2AC00A
Jasmine Zimmerman,DA57E72
Christopher Stokes,D6A1C8C
Charles Moore,D0E8915
Brenda White,DB37A62
Steven Mills,D455858
Dorothy Simmons,D4172DA
Theresa Martin,DD0552C
Steve Hood,D2D9F20
Darlene Mills,DC2AC92
Maria Morales,D123DDB
John King,D131841
Nicole Parker,D52427A
Adrienne Matthews,D1E6C08
Thomas Miranda,D8610A3
Jill Nelson,DD798E5
Kimberly Malone,DD14112
Destiny Nichols,D611A9C
Michael Johnson,D6539DF
Mark Ewing,DB86F08
Michael Collins,DC81AF0
Angelica Chavez,DBE55F0
Cassandra Knight,D8F252D
Lisa Davenport,D79D108
Donna Brown,DC9438C
Christopher Jones,D1CAB8D
Elizabeth Mccoy,DDC95CF
Desiree Thornton,D9EC184
Scott York,DA9FCE8
Lauren Mendoza,DB485EF
Stephanie Brown,D6A574D
Janet Pratt,D878FBE
Sara Page,D66C747
Thomas Gonzalez,DBFF941
John Potter,D0BAC44
Debbie Johnson,DC30012
Brett Young,D999370
Isaiah Foster,DAF344B
Ryan Kim,DF585EB
Joseph Koch,DCCC9BE
Emma Costa,DF4E776
Brian Warren,DDC2A18
Michelle Brown,DE94AEF
Emily Aguilar,D5E3796
Danielle Villanueva,D94FB04
Curtis Gonzalez,D3C697D
Chelsea Alvarado,D4A86D9
Nancy Matthews,D17F991
Joseph Howell,DA5E732
Heidi White,D01C07D
Latasha Wiggins,DD2F3F0
Eric Hudson,DFB5490
Gary Ramos,D0413AA
Stephanie Melendez,D046C54
Stacie Andrade,DD78FE8
Derek Gonzalez,D66C0FA
Mary Henry,D8488B2
Michele Roy,D93C2B9
Glenn Riggs,D8CEEDA
Teresa May Md,DFA4DB7
Audrey Fleming,D045D5D
Andrea White,D334513
Corey Gallegos,D570AE9
Angela Carlson,D91A7CA
Gregory James,D6949D2
Heather Williams,D76FAC1
Blake Thomas,DB35819
David Sanchez,D0EAB69
Clarence Hamilton,DCF6269
Mary Jacobs,D6AEED3
John Carrillo,D4044C9
Laurie Johnson,D922524
Tina Francis,D65534A
Jamie Green,DA7F49E
Willie Bonilla,D2ABDCA
Steven Moore,DE95E66
Karen White,DD55831
Andrew Bryant,DDF6BC8
John Cox,D3BF389
Mitchell Ayala,D1AF5F5
Krista Brown,DA2E4CB
Amy Melendez,D33C650
Jennifer Watson,DF23072
Ryan Collins,D1D4C50
Stephen Woods,D29EF63
Scott Costa,D437445
Kimberly Johnson,DFB5338
Christopher Thompson,D617C2B
Melissa Miller,DF5ED64
Mariah Wall,DAD6EC7
Marvin Wolfe,D2A5794
Sean Soto Dvm,D7B1400
Bethany Smith,D1C2EE3
Shawn Russell,DE96F77
Molly Russell,D8999C3
Allen Estes,DD48B67
Anthony Daniels,D4FEC8D
Robert Bailey,DD0A4DB
Donald Hendrix,D0E968C
William Roberts,D6D05B2
Teresa Olson,D3234E1
Audrey Williams,DD8EB04
Gina Coffey,DAE9E72
William Waters,D5EBCA7
Julia Dominguez,D157E04
Veronica Smith,D60D875
David Kelley,D2F2085
Aaron Fox,D5492A9
Robert Hartman,D6B3F5F
Dorothy Gonzalez,DB4B200
Jordan Gordon,DEB42D7
Robert Carter,DAA8EED
Marcus Warren,D0454AC
William Hunter,DE09167
Randy Sexton,DD1D9B7
Rita Sandoval,DD9FDB1
Crystal Smith,D50A329
Sarah Hernandez,D19BB46
Christopher Barnett Dds,DF846D8
Laura Taylor,DF50634
Patricia Hart,DC560AF
Michelle Evans,D4D0D7E
Paula Gray,D104DA0
Clayton Thomas,D4C3839
Amy Garcia,D584839
Amanda Obrien,D0BFAAE
Crystal Faulkner,DC0FB30
Trevor Farrell,DE87BD7
Hannah Barrett,D4906F8
Caitlin Davis,D892E48
Nicole Perez,DAFB1D2
David Morales,D50A934
Ann Alvarez,D9BF3B6
Linda Lutz,D35F585
Mike Moore,DC101E7
Mrs. Hannah Davis Md,D4CF06F
Natalie Bauer,DFA9BA6
Darlene Carr,DA7A53B
Jerry Ward,D5C9FAF
Christina Baker,D61710B
Robert May,DB9FE91
Scott Collins,D244D70
Pamela Bauer,DCCB06D
Evelyn Hinton,DBBEAA0
Erin Ross,D4F5B66
Shawn Miller,D6BD108
John Woodard,D24AA48
Allison Smith,D8DA8EC
Haley Williams,DCF928A
Jaclyn Coleman,DF166D9
Cynthia Williams,DB996A5
James Webb,D797D44
Kyle Brown,D06EC5B
Jared Schmitt,DCA472D
Jasmine Lawrence,D9E6116
Sarah Wade,DF60C80
Angela Price,D932099
Kathleen Humphrey,DD23774
Walter Erickson,D3916D6
Jacob Marshall,D0A303E
David Harding,DBBD730
Luke Santiago,D3F8EA7
Elizabeth Boone,DB7B4E9
Patricia Poole,D4B11E6
Courtney Gonzalez,DFCC78D
Amy Miles,D34C3CF
Troy Lyons,DA759A1
Tiffany Myers,DFE7E40
Alex Herrera,DB99FF9
Stacey Oconnell,DA9F1CB
Shannon Rocha,DDA0B66
Nicholas Reed,D7CFBD0
David Schmidt,D96695D
Michael Middleton,DC87BEB
Tracy Johnson Dds,D58DC60
Todd Cox,DA5796C
Deanna Gonzalez,DB0086D
Scott Turner,DAAB7B3
Brianna Allen,D8DD435
Cindy Herrera,DBAACA1
Christopher Anderson,D12E092
Andrew Garcia,D5858E2
Robert Moore,D127821
Yvonne Decker,DB06976
Tiffany Moody,D9E26E2
Laura Hunt,DE3F9C8
Brenda Rodriguez,D8784C8
Victoria Gallagher,D4FB0D9
Jason Allen,D3A14D3
Richard Nelson,DCD48A6
Joseph Good,D240896
Ian Tyler,D9444BA
Cameron Johnson,DC69D47
Marie Case,DF8C199
Amanda Ortega,D26CB95
Danielle Henderson,DD981F4
Jeremy Wells,D0D10CD
Karen Eaton,D9DA9DD
Charlene Lewis,DB9ACB4
Connor Simmons,D7A0FB3
Paul Kaiser,D061C88
Jeffrey Salazar,DBE532A
Sara Campbell,D230DD6
James Booker,D514EBB
Elizabeth Herrera,D131386
Reginald Jimenez,DC4B9F9
Lacey Russell,D4E4C7B
Joe Bennett,D448DD6
Julia Melendez,DBCF678
Brett Schaefer,D59F223
Allison Campbell,D110E1C
Lydia Gallegos,D59C61F
Paul Woodard,D5E152E
Scott Porter,DAAEEF4
Robert Jimenez,D95CBCA
Brittany Hunt,DEEEE81
Corey Webb,D71C768
Pamela Anderson,D49A175
Danielle Wagner,DB46F9B
Jesse Waters,D70015D
Kaitlyn Bates,D916ADC
Bethany Hardy,D7DC7D9
Alexis Brown,DE9DA41
Eric Mendoza,D338AAF
Debbie Fernandez,D73755D
Paul Key,D809E5E
Aaron Walker,D402B09
Joan Washington,D8593DA
Matthew Kane,D11B570
Melissa Holland,D579F36
John Johnson,D75C891
Jeff Lin,D3CE839
Anna Buckley,D2D8BF3
Morgan Rasmussen,D15E9C5
Robin Brown,D4F2BAE
Christina Perry,D43AF45
Amber Valdez,DD68ADE
Richard Davis,D087703
Jeremiah Bender,D9DD22A
David Navarro,DAA379D
James Payne,D0F66D6
Mark Lee,DAF3E71
Ashley Thomas,D661754
Kimberly Decker,D72AE7E
Brian Elliott,DE48789
George Hartman,D4A4C44
Jonathan Austin,DDAF697
Angel Smith,D3B8474
Ashley English,DB8AFFC
Stephanie Diaz,D77F6F1
Mary Mathis,D861C63
Yolanda Harris,DB172A7
Dylan Hernandez,D8D81A7
Matthew Johnson,D262F9B
Arthur Barker,D8F5D35
Laura Russo,DFD9A73
Adam May,D52E21F
Jeff Perez,DAE4153
Alejandra Clark,D953303
Dawn Harding,D7D5ED9
Robert Day,D3111EC
Alexander Stewart,DC5073F
Christopher Bentley,DD28EEB
Juan Barnett,D599215
Ryan Johnson,D58ACB4
Christopher Fitzpatrick,DD7E1F9
Sarah Hill,D731D24
John Martin,DDB27EA
Michaela West,D5F60EF
Jacqueline Phelps,DFC0750
Matthew Nguyen,D17EC4A
Melissa Reyes,D6C3B21
Marcus Turner,D41255F
Robert Gill,DC395E7
Patrick Parrish,D47C78E
Maureen Salazar,D8F320A
Jeffrey Taylor,D12B6E6
Sherry Torres,D21887E
Sara Crawford,DC09AA1
Kimberly Tucker,D986C24
Diana Martinez,D68C676
Nancy Watson,DE040CA
Brenda Torres Md,D3EE08A
Daniel Pennington,DCA6798
James Osborn,D958115
Lauren Brown,D00BD84
Stacey Armstrong,D2E2DCF
Benjamin Thomas,DEA0CDB
John Day,DEC41B5
Steven Ortiz,D01EB53
Dawn Rodriguez,DEAC3C0
Lauren Lowe,D2E7D2A
Scott Meyer,D64A34D
Evan George,DD4EB58
James Bray,D198FF7
Eric Bowen,DEB81A2
Christine Hines,D9D6B1A
Adrian Jacobs Phd,D5AF18E
Allison Roberson,D8B5973
Susan Reid,D039C5B
Patrick Morales,DD74BE6
Michael Burns,DDBF002
Mark Lawson,D77D98B
Cynthia Martin,D7D783B
Lynn Miller,D27F2B7
Julie Jones,DB1A04D
Amanda Fowler,D94B704
Russell Serrano,D3F1706
Thomas White,D860DD8
Dr. Matthew Hamilton Md,DB99B93
Daniel Flowers,D57F5FE
John Gaines,D6A8931
Jennifer Gray,DC52FB8
Erik Woods,D2B71E7
Carol Moore,DEFBC07
Hailey Jackson,D2903CD
Joseph Miranda,D8B806F
Jason Wallace,D9DC440
James Thomas,DB2E0BE
Amanda Allen,DD52DEA
Frank Stephens,D6BF0D1
David Walker,DED0F00
Karen Rodriguez Md,D6419BE
Christine Singleton,D2D84B7
Sarah Lawrence,DECD54A
Allison Ruiz,D94A5B6
Phillip Green,D52E21D
Richard Hernandez,D70A56D
Ryan Lewis,D369A62
Kyle Johnson,D9BE01E
Carly Johnston,DF11AE1
Kevin Harris,DBE2FDB
John Moody,DC5C2ED
Peggy Underwood,DA9D226
Angela Taylor,D5A0C5A
Elizabeth Fields,D4078D7
Michael Stone,D203846
Daniel Ball,DFC405F
Vanessa Whitaker,DB15BFE
Emily Roberson,D0396FC
Angel Hawkins,D8E8F2E
Megan Wright,DA3CB25
Kimberly Hawkins,DE93D25
Jamie Ortega,DA586B5
Diane Hood,DE4C181
Denise Hernandez,D4508C4
Wendy Castillo,D17CD56
Kathryn Guerra,D13CB5D
Melissa Weeks,D2C3BB2
Scott Reed,D2AB3C2
Alejandro Cole,D7945D6
John White,DEE47CF
Noah Moore,DA59BB7
Frank Quinn Dvm,D7479A5
Thomas Jones,DC42156
John Long,D2DA3B4
Stephanie Farmer,D490751
Tammy Cisneros,D9F16F3
Benjamin Taylor,DC65A01
Nichole Rodriguez,D69C148
Vincent Young,DC6382F
Roger Serrano,D03E642
Jared Prince,D53C8B1
Emily Joseph,DDBC642
Toni Parker,D844EB5
Jenna Larson,D10F850
Joseph Dixon,D709DD9
Adam Richard,D668C3F
Julie Taylor,D56D640
Derrick Martinez,D957B1B
Maurice Dunn,D642E4A
Jesus Mitchell,D3BD330
Gerald Chase,D74D640
Dr. Joseph Mitchell,DECFBCF
Denise Chase,DA6505F
Edward Burgess,DB73B82
Pamela Clayton,D5103D9
Sharon Perez,DC12EC8
Gail Roman,D36393A
Mary King,D927034
Jennifer Jones,DCE7D81
Christian Dawson,D54CC57
Sarah Lopez,DDC8DAD
Angela Ramirez,D65AC4E
James Barnes,D53CACD
Melvin Montgomery,DF0CC57
Caroline Castillo,D804AEB
Cheryl Lane,D90D211
Brittany Harding,D698822
Daniel Contreras,DED57AA
Jacob Garcia,DFF7CF3
Dana Page,DB50F4D
Tara Ruiz,D8FBE25
Mitchell Franklin,DB10A9A
Bailey Foster,D07FEB9
Anthony Allen,D35D75B
Amy Roberts,D46437D
Susan Brown,DA70655
Alexandra Pena,D36E2A0
Andrew Alvarez,D47B5BE
Eric Shields,D98A604
Melanie Watson,D86C0A1
Russell Cox,DF8DDC2
Brenda Chavez,DAD089A
Ryan Hamilton,DF0BDE8
Justin Harris,DBDC26C
Michelle Mcdonald,DA3B6A1
Angela Sweeney,D50B6D7
Cheryl Hamilton,DC869D6
Wendy Montgomery,D24E9A5
Maurice Ramos,DF3B9BD
Kenneth Robbins,D1C59DE
Curtis Evans,D6ECA08
Aaron Pace,DDD0959
Jonathan White,DCD1D66
Joe Jacobs Dvm,DB6F2F1
Laura Sweeney,D5A0713
Anita Johnson,DD1EC2C
Collin Gaines,D0FCEF9
Amy Pearson,DCE6585
Mary Moore,DF57B65
Audrey Luna,D2987F7
Justin Perry,DAB6BC6
Katie Silva,D8762F7
Paige Carpenter,D7BD76B
Lisa Burns,D5B1B79
Cody Galvan,DB9ED45
Scott Bell,D5EF0D2
Karen Lee,DAFC82E
Julia Reyes,DE6FC4E
Maria Parker,DBC9E43
Yvonne Santana,DB47394
Ashley Johnson,DBDD1D5
Timothy Gomez,DB905E4
James Bryan,D237177
Amy Mcdonald,DEB8513
James Blair,DAD3304
Destiny Hooper,D995966
Ricky Mccormick,D5D3AA9
William Gonzalez,D410B51
Brandon Mejia,DF02071
Meagan Jordan,D064358
Melinda Smith,D1317EC
Meghan Hardin,D561135
Alyssa Rivas,D11B664
Steven Parrish,DD7A0D7
Kaylee Smith,D4500F5
Sandra Gonzales,D7A3C53
Lisa Williams,D50E2E7
Patrick Robbins,D9F9BEF
Brandon Mercado,D0EAB95
Roberta Garcia,DC64A86
